name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Steinheil 16,48.149864,11.564041,718363,1111,40,3236,D,4.5,"Steinheilstr. 16, 80333 Munich, Bavaria Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,B
60 Secondi Pizza Napoletana,48.16225,11.589682,16845175,229,41,3236,E,4.5,"Occamstr. 11, 80802 Munich, Bavaria Germany",Italian,Restaurants,$9 - $22,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,$9 , $22,B
Nam Giao 31,48.129124,11.562097,1932566,774,42,3236,E,4.5,"Maistr. 31 Naehe Sendlinger Tor, 80337 Munich, Bavaria Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Les Deux Restaurant & Brasserie by Kieffer,48.13939,11.574663,3692281,365,43,3236,E,4.5,"Maffeistrasse 3A, 80333 Munich, Bavaria Germany",French,Restaurants,$18 - $95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,$18 , $95,B
Ksara,48.162384,11.588378,1320266,276,44,3236,E,4.5,"Haimhauserst 7, Munich, Bavaria Germany",Lebanese,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,N/A,0,0,B
Irmi,48.138783,11.557917,15136852,286,45,3236,E,4.5,"Goethestr. 4, 80336 Munich, Bavaria Germany",German,Restaurants,$6 - $32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,Available,N/A,$6 , $32,B
Muenchner Suppenkueche,48.13467,11.576299,958045,386,46,3236,E,4.5,"Viktualienmarkt 3, 80331 Munich, Bavaria Germany",German,Quick Bites,$4 - $10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,Available,N/A,$4 , $10,B
Trattoria Il Buco,48.15951,11.558088,11896338,155,47,3236,E,5.0,"Theo-Prosel-Weg 5 Schwabing west, 80797 Munich, Bavaria Germany",Italian,Restaurants,$6 - $27,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,Available,$6 , $27,A
Restaurant Laurin,48.135323,11.576961,7115905,479,48,3236,E,4.5,"Heiliggeiststr. 6 Viktualienmarkt, 80331 Munich, Bavaria Germany",German,Restaurants,$7 - $29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,Available,N/A,$7 , $29,B
Indian Village,48.197968,11.5241,1847189,265,49,3236,E,4.5,"Feldmochinger Str. 226, 80995 Munich, Bavaria Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Schmalznudel - Cafe Frischhut,48.13495,11.574762,1944619,508,50,3236,E,4.5,"Praelat-Zistl-Str. 8, 80331 Munich, Bavaria Germany",German,Coffee & Tea,,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,0,0,B
